EvaluatedPreference,ExtentCompetedCode,ExtentCompetedDescription,NontraditionalGovernmentContractorParticipationCode,NontraditionalGovernmentContractorParticipationDescription,SolicitationProcedures,TypeOfAgreement,CompletionDate,Date_Signed,EstimatedUltimateCompletionDate,Fiscal_Year,PeriodofPerformanceStartDate,ModificationNumber,PIID,PIIDAgencyID,ReferencedIDVAgencyID,ReferencedIDVModNumber,Referenced_IDV_PIID,InherentlyGovernmentalDescription,InherentlyGovernmentalFunction,TreasuryAccountSymbolAgencyIdentifier,TreasuryAccountSymbolInitiative,TreasuryAccountSymbolMainAccountCode,TreasuryAccountSymbolSubAccountCode,Contracting_Agency_ID,DepartmentID,DepartmentIDtext,ContractingOfficeID,ContractingOfficeName,ContractingOfficeRegion,MajorCommandCode,MajorCommandID,MajorCommandName,OrganizationID,ParentMacomCode,SubCommand1Code,SubCommand1ID,SubCommand1Name,SubCommand2Code,SubCommand2ID,SubCommand2Name,SubCommand3Code,SubCommand3ID,SubCommand3Name,SubCommand4Code,SubCommand4ID,SubCommand4Name,Funding_Agency_ID,Funding_Agency_Name,Funding_Department_ID,Funding_Department_Name,FundingOfficeID,FundingOfficeName,Granular,CongressionalDistrict-PlaceofPerformance,Place_of_Performance_Zip_Code,PrincipalPlaceofPerformanceCityName,PrincipalPlaceofPerformanceCountryCode,PrincipalPlaceofPerformanceCountryName,PrincipalPlaceofPerformanceCountyCode,PrincipalPlaceofPerformanceCountyName,PrincipalPlaceofPerformanceLocationCode,PrincipalPlaceofPerformanceLocationName,PrincipalPlaceofPerformanceStateCode,Description_of_Requirement,ProductOrServiceCode,ApprovedBy,ApprovedDate,contractactiontype,ClosedBy,ClosedStatus,ClosedStatusDate,CreatedVia,LastModifiedBy,LastModifiedDate,PreparedBy,PreparedDate,ReasonForModificationCode,ReasonForModificationDescription,CAGECode,ContractorName,CountryofIncorporation,DoingBusinessAsName,LegalBusinessName,UltimateParentLegalBusinessName,BLANK2(DEPRECATED),UltimateParentUniqueEntityID,BLANK1(DEPRECATED),UniqueEntityID,VendorAddressCity,VendorAddressCountry,VendorAddressLine1,VendorAddressLine2,VendorAddressLine3,VendorAddressState,VendorAddressZipCode,VendorCongressionalDistrict,VendorPhoneNumber,BaseandAllOptionsValue(TotalContractValue),BaseandExercisedOptionsValue,Action_Obligation_Then_Year,NonGovernmentDollars,NumberOfActions,NumberofRecords,ContractingAgencyName,Customer,SubCustomer,SubCustomer.sum,SubCustomer.platform,ProductOrServiceCodeText,SimpleArea,ProductOrServiceArea,ProductServiceOrRnDarea,CrisisProductOrServiceArea,Action_Obligation_OMB23_GDP21,dFYear,Engine
NA,H,COMPETED,NSP,NONTRADITIONAL SIGNIFICANT PARTICIPATION,PROGRAM SOLICITATION,PROTOTYPE,9/11/2019,5/9/2019,7/31/2022,2019,5/9/2019,P00024,FA86261791000,9700,NA,0,,NA,NA,57,,3600,,5700,9700,DEPT OF DEFENSE,FA8626,FA8626  AFLCMC WN/LP,NO REGION IDENTIFIED,AFMC,ORG-2825,AFMC,~ORG-1144~ORG-2252~ORG-2825~ORG-4775~~~~,NA,AFLCMC,ORG-4775,AIR FORCE LIFE CYCLE MANAGEMENT CENTER,,,,,,,NA,NA,NA,5700,DEPT OF THE AIR FORCE,9700,DEPT OF DEFENSE,F4FDCJ,F4FDCJ AFLCMC LPF,82425810111,02,038112265,ATKINSON,USA,UNITED STATES,15,ROCKINGHAM,NA,ATKINSON,NH,IGF: OT: IGF: PROJECT 18.05A BOEING B-52 COMMERCIAL ENGINE REPLACEMENT PROGRAM ENGINE INTEGRATION SUPPORT,AD92,USERCWOT@SA5700.FA8626,5/14/2019,OTHER TRANSACTION AGREEMENT,,N,,WP,USERCWOT@SA5700.FA8626,5/14/2019,USERCWOT@SA5700.FA8626,5/10/2019,B,SUPPLEMENTAL AGREEMENT FOR WORK WITHIN SCOPE,56BU6,,USA,,"SOSSEC, INC.",SOSSEC  INC.,NA,YFZ6F2Y7GLM3,NA,YFZ6F2Y7GLM3,ATKINSON,UNITED STATES,8 COMMERCE DR STE 828,,NA,NEW HAMPSHIRE,038112265,02,6034585529,$0.00,"$8,195,899.00",8195899,$0.00,1,1,DEPT OF THE AIR FORCE,Defense,Air Force,Air Force,Air Force,OTHER DEFENSE (APPLIED/EXPLORATORY),R&D,R&D,Applied Research (6.2),R&D,8582925.503819877,2019-01-01,TRUE
NA,H,COMPETED,NSP,NONTRADITIONAL SIGNIFICANT PARTICIPATION,PROGRAM SOLICITATION,PROTOTYPE,10/15/2019,3/28/2019,7/31/2022,2019,4/15/2019,P00021,FA86261791000,9700,NA,0,,NA,NA,57,,3600,,5700,9700,DEPT OF DEFENSE,FA8626,FA8626  AFLCMC WN/LP,NO REGION IDENTIFIED,AFMC,ORG-2825,AFMC,~ORG-1144~ORG-2252~ORG-2825~ORG-4775~~~~,NA,AFLCMC,ORG-4775,AIR FORCE LIFE CYCLE MANAGEMENT CENTER,,,,,,,NA,NA,NA,5700,DEPT OF THE AIR FORCE,9700,DEPT OF DEFENSE,F4FDCJ,F4FDCJ AFLCMC LPF,81695191111,02,038112265,ATKINSON,USA,UNITED STATES,15,ROCKINGHAM,NA,ATKINSON,NH,IGF::OT::IGF FULLY FUND 18.05B GE FOR B52 COMMERCIAL ENGINE REPLACEMENT ENGINE PROTOTYPE,AD92,USERCWOT@SA5700.FA8626,4/1/2019,OTHER TRANSACTION AGREEMENT,,N,,WP,USERCWOT@SA5700.FA8626,4/1/2019,USERCWOT@SA5700.FA8626,4/1/2019,B,SUPPLEMENTAL AGREEMENT FOR WORK WITHIN SCOPE,56BU6,,USA,,"SOSSEC, INC.",SOSSEC  INC.,NA,YFZ6F2Y7GLM3,NA,YFZ6F2Y7GLM3,ATKINSON,UNITED STATES,8 COMMERCE DR STE 828,,NA,NEW HAMPSHIRE,038112265,02,6034585529,$0.00,"$9,896,029.00",9896029,$0.00,1,1,DEPT OF THE AIR FORCE,Defense,Air Force,Air Force,Air Force,OTHER DEFENSE (APPLIED/EXPLORATORY),R&D,R&D,Applied Research (6.2),R&D,10363338.993152687,2019-01-01,TRUE
NA,H,COMPETED,NSP,NONTRADITIONAL SIGNIFICANT PARTICIPATION,PROGRAM SOLICITATION,PROTOTYPE,10/15/2019,3/28/2019,7/31/2022,2019,4/15/2019,P00023,FA86261791000,9700,NA,0,,NA,NA,57,,3600,,5700,9700,DEPT OF DEFENSE,FA8626,FA8626  AFLCMC WN/LP,NO REGION IDENTIFIED,AFMC,ORG-2825,AFMC,~ORG-1144~ORG-2252~ORG-2825~ORG-4775~~~~,NA,AFLCMC,ORG-4775,AIR FORCE LIFE CYCLE MANAGEMENT CENTER,,,,,,,NA,NA,NA,5700,DEPT OF THE AIR FORCE,9700,DEPT OF DEFENSE,F4FDCJ,F4FDCJ AFLCMC LPF,81695204111,02,038112265,ATKINSON,USA,UNITED STATES,15,ROCKINGHAM,NA,ATKINSON,NH,IGF:OT:IGF PROJECT 18.05B RR B-52 COMMERCIAL ENGINE REPLACEMENT ENGINE PROTOTYPE,AD92,USERCWOT@SA5700.FA8626,4/1/2019,OTHER TRANSACTION AGREEMENT,,N,,WP,USERCWOT@SA5700.FA8626,4/1/2019,USERCWOT@SA5700.FA8626,4/1/2019,B,SUPPLEMENTAL AGREEMENT FOR WORK WITHIN SCOPE,56BU6,,USA,,"SOSSEC, INC.",SOSSEC  INC.,NA,YFZ6F2Y7GLM3,NA,YFZ6F2Y7GLM3,ATKINSON,UNITED STATES,8 COMMERCE DR STE 828,,NA,NEW HAMPSHIRE,038112265,02,6034585529,$0.00,"$6,683,182.00",6683182,$0.00,1,1,DEPT OF THE AIR FORCE,Defense,Air Force,Air Force,Air Force,OTHER DEFENSE (APPLIED/EXPLORATORY),R&D,R&D,Applied Research (6.2),R&D,6998775.025713462,2019-01-01,TRUE
NA,H,COMPETED,NSP,NONTRADITIONAL SIGNIFICANT PARTICIPATION,PROGRAM SOLICITATION,PROTOTYPE,10/29/2019,4/29/2019,7/31/2022,2019,4/29/2019,P00022,FA86261791000,9700,NA,0,,NA,NA,57,,3600,,5700,9700,DEPT OF DEFENSE,FA8626,FA8626  AFLCMC WN/LP,NO REGION IDENTIFIED,AFMC,ORG-2825,AFMC,~ORG-1144~ORG-2252~ORG-2825~ORG-4775~~~~,NA,AFLCMC,ORG-4775,AIR FORCE LIFE CYCLE MANAGEMENT CENTER,,,,,,,NA,NA,NA,5700,DEPT OF THE AIR FORCE,9700,DEPT OF DEFENSE,F4FDCJ,F4FDCJ AFLCMC LPF,82218522111,02,038112265,ATKINSON,USA,UNITED STATES,15,ROCKINGHAM,NA,ATKINSON,NH,IGF:OT:IGF  PROJECT 18.05B PW B-52 COMMERCIAL ENGINE REPLACEMENT ENGINE PROTOTYPE,AD92,USERCWOT@SA5700.FA8626,4/30/2019,OTHER TRANSACTION AGREEMENT,,N,,WP,USERCWOT@SA5700.FA8626,4/30/2019,USERCWOT@SA5700.FA8626,4/29/2019,B,SUPPLEMENTAL AGREEMENT FOR WORK WITHIN SCOPE,56BU6,,USA,,"SOSSEC, INC.",SOSSEC  INC.,NA,YFZ6F2Y7GLM3,NA,YFZ6F2Y7GLM3,ATKINSON,UNITED STATES,8 COMMERCE DR STE 828,,NA,NEW HAMPSHIRE,038112265,02,6034585529,$0.00,"$3,198,011.00",3198011,$0.00,1,1,DEPT OF THE AIR FORCE,Defense,Air Force,Air Force,Air Force,OTHER DEFENSE (APPLIED/EXPLORATORY),R&D,R&D,Applied Research (6.2),R&D,3349027.3822794193,2019-01-01,TRUE
NA,H,COMPETED,NSP,NONTRADITIONAL SIGNIFICANT PARTICIPATION,PROGRAM SOLICITATION,PROTOTYPE,3/16/2020,10/8/2019,3/16/2020,2020,10/8/2019,P00034,FA86261791000,9700,NA,0,,NA,NA,57,,3600,,5700,9700,DEPT OF DEFENSE,FA8626,FA8626  AFLCMC WN/LP,NO REGION IDENTIFIED,AFMC,ORG-2825,AFMC,~ORG-1144~ORG-2252~ORG-2825~ORG-4775~~~~,NA,AFLCMC,ORG-4775,AIR FORCE LIFE CYCLE MANAGEMENT CENTER,,,,,,,NA,NA,NA,5700,DEPT OF THE AIR FORCE,9700,DEPT OF DEFENSE,F4FDCJ,F4FDCJ AFLCMC LPF,86681632111,02,038112265,ATKINSON,USA,UNITED STATES,15,ROCKINGHAM,NA,ATKINSON,NH,AWARD NEW WORK F100/F110 PREDICTIVE ENGINE TRENDING AND DISGNOSTIC PROJECT PROTOTYPE,AD92,ALWARDOT@5700.FA8626,11/13/2019,OTHER TRANSACTION AGREEMENT,,N,,WP,ALWARDOT@5700.FA8626,11/13/2019,ALWARDOT@5700.FA8626,11/13/2019,B,SUPPLEMENTAL AGREEMENT FOR WORK WITHIN SCOPE,56BU6,,USA,,"SOSSEC, INC.",SOSSEC  INC.,NA,YFZ6F2Y7GLM3,NA,YFZ6F2Y7GLM3,ATKINSON,UNITED STATES,8 COMMERCE DR STE 828,,NA,NEW HAMPSHIRE,038112265,02,6034585529,$0.00,"$319,094.00",319094,$0.00,1,1,DEPT OF THE AIR FORCE,Defense,Air Force,Air Force,Air Force,OTHER DEFENSE (APPLIED/EXPLORATORY),R&D,R&D,Applied Research (6.2),R&D,327512.8430684946,2020-01-01,TRUE
NA,H,COMPETED,NSP,NONTRADITIONAL SIGNIFICANT PARTICIPATION,PROGRAM SOLICITATION,PROTOTYPE,9/21/2020,6/18/2020,7/7/2021,2020,6/18/2020,0,N001782090014,9700,NA,0,,NA,NA,NA,,,,1700,9700,DEPT OF DEFENSE,N00178,NSWC DAHLGREN,NO REGION IDENTIFIED,"NAVSEA",ORG-2941,"NAVSEA",~ORG-1144~ORG-2410~ORG-2941~ORG-3011~~~~,NA,"NAVSEA WARFARE CTR",ORG-3011,"NAVSEA WARFARE CENTER",,,,,,,NA,NA,NA,1700,DEPT OF THE NAVY,9700,DEPT OF DEFENSE,N00178,NSWC DAHLGREN,90809004111,01,294867790,SUMMERVILLE,USA,UNITED STATES,15,BERKELEY,NA,SUMMERVILLE,SC,ENGINEERING AND VIRTUAL ASSESSMENT LAB,AD92,JASON.CLARKE@SA1700.SEA.DAHLGREN,6/24/2020,OTHER TRANSACTION AGREEMENT,,N,,WP,JASON.CLARKE@SA1700.SEA.DAHLGREN,6/24/2020,JASON.CLARKE@SA1700.SEA.DAHLGREN,6/24/2020,,,1G3V8,,USA,,ADVANCED TECHNOLOGY INTERNATIONAL,ANALYTIC SERVICES INC.,NA,MEHNDWCSBKD5,NA,LDMMF472BB93,SUMMERVILLE,UNITED STATES,315 SIGMA DR,,NA,SOUTH CAROLINA,294867790,01,8437603324,"$15,384,357.00","$206,500.00",206500,$0.00,1,1,DEPT OF THE NAVY,Defense,Navy,Navy,Navy,OTHER DEFENSE (APPLIED/EXPLORATORY),R&D,R&D,Applied Research (6.2),R&D,211948.2099119511,2020-01-01,TRUE
NA,H,COMPETED,NSP,NONTRADITIONAL SIGNIFICANT PARTICIPATION,PROGRAM SOLICITATION,PROTOTYPE,9/21/2020,6/24/2020,7/7/2021,2020,6/18/2020,P00001,N001782090014,9700,NA,0,,NA,NA,NA,,,,1700,9700,DEPT OF DEFENSE,N00178,NSWC DAHLGREN,NO REGION IDENTIFIED,"NAVSEA",ORG-2941,"NAVSEA",~ORG-1144~ORG-2410~ORG-2941~ORG-3011~~~~,NA,"NAVSEA WARFARE CTR",ORG-3011,"NAVSEA WARFARE CENTER",,,,,,,NA,NA,NA,1700,DEPT OF THE NAVY,9700,DEPT OF DEFENSE,N00178,NSWC DAHLGREN,90864368111,01,294867790,SUMMERVILLE,USA,UNITED STATES,15,BERKELEY,NA,SUMMERVILLE,SC,ENGINEERING AND VIRTUAL ASSESSMENT LAB,AD92,JASON.CLARKE@SA1700.SEA.DAHLGREN,6/26/2020,OTHER TRANSACTION AGREEMENT,,N,,WP,JASON.CLARKE@SA1700.SEA.DAHLGREN,6/26/2020,JASON.CLARKE@SA1700.SEA.DAHLGREN,6/26/2020,M,OTHER ADMINISTRATIVE ACTION,1G3V8,,USA,,ADVANCED TECHNOLOGY INTERNATIONAL,ANALYTIC SERVICES INC.,NA,MEHNDWCSBKD5,NA,LDMMF472BB93,SUMMERVILLE,UNITED STATES,315 SIGMA DR,,NA,SOUTH CAROLINA,294867790,01,8437603324,$0.00,$0.00,0,$0.00,1,1,DEPT OF THE NAVY,Defense,Navy,Navy,Navy,OTHER DEFENSE (APPLIED/EXPLORATORY),R&D,R&D,Applied Research (6.2),R&D,0,2020-01-01,TRUE
NA,H,COMPETED,NSP,NONTRADITIONAL SIGNIFICANT PARTICIPATION,PROGRAM SOLICITATION,PROTOTYPE,11/12/2020,5/7/2020,11/12/2021,2020,5/12/2020,0,HR00112090084,9700,NA,,,NA,NA,NA,,,,97AE,9700,DEPT OF DEFENSE,HR0011,DEF ADVANCED RESEARCH PROJECTS AGCY,NO REGION IDENTIFIED,,,,~ORG-1144~ORG-2114~~~~~~,NA,,,,,,,,,,NA,NA,NA,97AE,DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA),9700,DEPT OF DEFENSE,HR0011,DEF ADVANCED RESEARCH PROJECTS AGCY,89999378000,03,956186153,DAVIS,USA,UNITED STATES,113,YOLO,NA,DAVIS,CA,ENGINEERING QUANTUM FLUCTUATIONS WITH EPSILONNEAR- ZERO MATERIALS,AD91,ANIA.BEREZYUK.HR0011@DARPA.MIL,5/8/2020,OTHER TRANSACTION IDV,,N,,WP,ANIA.BEREZYUK.HR0011@DARPA.MIL,5/8/2020,ANIA.BEREZYUK.HR0011@DARPA.MIL,5/8/2020,,,1CBG4,,USA,,"UNIVERSITY OF CALIFORNIA, DAVIS",CALIFORNIA  STATE OF,NA,NUDGYLBB4S99,NA,TX2DAGQPENZ5,DAVIS,UNITED STATES,"1850 RESEARCH PARK DR, STE 300",,NA,CALIFORNIA,956186153,03,5307547700,"$679,114.00","$199,911.00",199911,$0.00,1,1,DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA),Defense,Other DoD,Other DoD,Other DoD,OTHER DEFENSE (BASIC),R&D,R&D,Basic Research (6.1),R&D,205185.36848284773,2020-01-01,TRUE
NA,H,COMPETED,NSP,NONTRADITIONAL SIGNIFICANT PARTICIPATION,PROGRAM SOLICITATION,PROTOTYPE,11/12/2020,5/12/2020,11/12/2021,2020,5/12/2020,0,HR00112090083,9700,NA,,,NA,NA,NA,,,,97AE,9700,DEPT OF DEFENSE,HR0011,DEF ADVANCED RESEARCH PROJECTS AGCY,NO REGION IDENTIFIED,,,,~ORG-1144~ORG-2114~~~~~~,NA,,,,,,,,,,NA,NA,NA,97AE,DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA),9700,DEPT OF DEFENSE,HR0011,DEF ADVANCED RESEARCH PROJECTS AGCY,90069408000,04,479072114,WEST LAFAYETTE,USA,UNITED STATES,157,TIPPECANOE,NA,WEST LAFAYETTE,IN,ENGINEERING GIANT MOMENTUM ASYMMETRY OF THE QUANTUM VACUUM,AD91,ANIA.BEREZYUK.HR0011@DARPA.MIL,5/13/2020,OTHER TRANSACTION IDV,,N,,WP,ANIA.BEREZYUK.HR0011@DARPA.MIL,5/13/2020,ANIA.BEREZYUK.HR0011@DARPA.MIL,5/13/2020,,,6D418,,USA,,PURDUE UNIVERSITY,PURDUE UNIVERSITY,NA,YRXVL4JYCEF5,NA,YRXVL4JYCEF5,WEST LAFAYETTE,UNITED STATES,155 S GRANT ST,,NA,INDIANA,479072114,04,7654941052,"$591,739.00","$199,850.00",199850,$0.00,1,1,DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA),Defense,Other DoD,Other DoD,Other DoD,OTHER DEFENSE (BASIC),R&D,R&D,Basic Research (6.1),R&D,205122.7590842781,2020-01-01,TRUE
NA,H,COMPETED,NSP,NONTRADITIONAL SIGNIFICANT PARTICIPATION,PROGRAM SOLICITATION,PROTOTYPE,12/31/2020,3/26/2020,9/30/2021,2020,3/31/2020,0,HR00112090057,9700,NA,,,NA,NA,NA,,,,97AE,9700,DEPT OF DEFENSE,HR0011,DEF ADVANCED RESEARCH PROJECTS AGCY,NO REGION IDENTIFIED,,,,~ORG-1144~ORG-2114~~~~~~,NA,,,,,,,,,,NA,NA,NA,97AE,DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA),9700,DEPT OF DEFENSE,HR0011,DEF ADVANCED RESEARCH PROJECTS AGCY,89113461000,05,018017222,WOBURN,USA,UNITED STATES,17,MIDDLESEX,NA,WOBURN,MA,HIGH-FREQUENCY COMMUNICATIONS NEURAL NET OPTIMIZATION AND TRAINING ENGINE (HIGH-NOTE),AD92,ANIA.BEREZYUK.HR0011@DARPA.MIL,3/26/2020,OTHER TRANSACTION IDV,,N,,WP,ANIA.BEREZYUK.HR0011@DARPA.MIL,3/26/2020,ANIA.BEREZYUK.HR0011@DARPA.MIL,3/26/2020,,,65L89,,USA,,SYSTEMS & TECHNOLOGY RESEARCH LLC,SYSTEMS & TECHNOLOGY RESEARCH LLC,NA,SA7ZWUEM9RG4,NA,SA7ZWUEM9RG4,WOBURN,UNITED STATES,600 W CUMMINGS PARK STE 6500,,NA,MASSACHUSETTS,018017222,05,7816061602,"$999,862.00","$499,975.00",499975,$0.00,1,1,DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA),Defense,Other DoD,Other DoD,Other DoD,OTHER DEFENSE (APPLIED/EXPLORATORY),R&D,R&D,Applied Research (6.2),R&D,513166.1319647833,2020-01-01,TRUE
NA,H,COMPETED,NSP,NONTRADITIONAL SIGNIFICANT PARTICIPATION,PROGRAM SOLICITATION,PROTOTYPE,1/29/2021,9/29/2020,9/30/2024,2020,10/1/2019,P00006,FA81091990001,9700,NA,0,,NA,NA,NA,,,,5700,9700,DEPT OF DEFENSE,FA8109,FA8109  AFSC PZAAC,NO REGION IDENTIFIED,AFMC,ORG-2825,AFMC,~ORG-1144~ORG-2252~ORG-2825~ORG-4776~~~~,NA,AFSC,ORG-4776,AIR FORCE SUSTAINMENT CENTER,,,,,,,NA,NA,NA,5700,DEPT OF THE AIR FORCE,9700,DEPT OF DEFENSE,F2DCAC,F2DCAC AFLCMC HBZCD,92712099111,04,731450507,OKLAHOMA CITY,USA,UNITED STATES,109,OKLAHOMA,NA,OKLAHOMA CITY,OK,448TH SUPPLY CHAIN MANAGEMENT WING (SCMW) SUPPLY CHAIN CONSORTIUM INITIATIVE (SCCI). AWARD OF RANGE THREAT POWER SUPPLY REVERSE ENGINEERING AND PROTOTYPE DEVELOPMENT.,AD92,C.DITTMER@SA5700.AFMC,9/30/2020,OTHER TRANSACTION AGREEMENT,,N,,WP,C.DITTMER@SA5700.AFMC,9/30/2020,C.DITTMER@SA5700.AFMC,9/30/2020,B,SUPPLEMENTAL AGREEMENT FOR WORK WITHIN SCOPE,56BU6,,USA,,"SOSSEC, INC.",SOSSEC  INC.,NA,YFZ6F2Y7GLM3,NA,YFZ6F2Y7GLM3,SALEM,UNITED STATES,11 RED ROOF LN STE 2A,,NA,NEW HAMPSHIRE,030792986,02,6034585529,$0.00,"$229,358.00",229358,$0.00,1,1,DEPT OF THE AIR FORCE,Defense,Air Force,Air Force,Air Force,OTHER DEFENSE (APPLIED/EXPLORATORY),R&D,R&D,Applied Research (6.2),R&D,235409.28585465028,2020-01-01,TRUE
NA,H,COMPETED,NSP,NONTRADITIONAL SIGNIFICANT PARTICIPATION,PROGRAM SOLICITATION,PROTOTYPE,1/31/2021,11/26/2019,1/31/2021,2020,2/13/2017,P00003,0002,9700,9700,P00027,W81XWH1590001,NA,NA,97,,0130,,2100,9700,DEPT OF DEFENSE,W81XWH,W4PZ USA MED RSCH ACQUIS ACT,NO REGION IDENTIFIED,MEDCOM,ORG-2875,MEDCOM,~ORG-1144~ORG-2398~ORG-2875~ORG-5219~~~~,NA,USAMRAA,ORG-5219,USAMRAA,,,,,,,NA,NA,NA,2100,DEPT OF THE ARMY,9700,DEPT OF DEFENSE,W23RYX,W03J USA MED RES AND DEV CMD,90305833111,01,294867790,SUMMERVILLE,USA,UNITED STATES,15,BERKELEY,NA,SUMMERVILLE,SC,R&D- MEDICAL: OTHER (ENGINEERING DEVELOPMENT),AN94,DIONTE.L.LATTIE2.W81XWH@SA2100.ARMY.MIL,5/26/2020,OTHER TRANSACTION ORDER,,N,,WP,DIONTE.L.LATTIE2.W81XWH@SA2100.ARMY.MIL,5/26/2020,DIONTE.L.LATTIE2.W81XWH@SA2100.ARMY.MIL,5/26/2020,B,SUPPLEMENTAL AGREEMENT FOR WORK WITHIN SCOPE,7HFB9,,USA,,MEDICAL TECHNOLOGY ENTERPRISE CONSORTIUM,MEDICAL TECHNOLOGY ENTERPRISE CONSORTIUM,NA,RTGVVL7F6J11,NA,RTGVVL7F6J11,SUMMERVILLE,UNITED STATES,315 SIGMA DR,,NA,SOUTH CAROLINA,294867790,01,8437603324,$0.00,$0.00,0,$0.00,1,1,DEPT OF THE ARMY,Defense,Army,Army,Army,OTHER MEDICAL (ENGINEERING),R&D,R&D,Advanced Component Development & Prototypes (6.4),R&D,0,2020-01-01,TRUE
NA,H,COMPETED,NSP,NONTRADITIONAL SIGNIFICANT PARTICIPATION,PROGRAM SOLICITATION,PROTOTYPE,2/6/2021,2/7/2020,9/30/2024,2020,10/1/2019,P00001,FA81091990001,9700,NA,0,,NA,NA,NA,,,,5700,9700,DEPT OF DEFENSE,FA8109,FA8109  AFSC PZAAC,NO REGION IDENTIFIED,AFMC,ORG-2825,AFMC,~ORG-1144~ORG-2252~ORG-2825~ORG-4776~~~~,NA,AFSC,ORG-4776,AIR FORCE SUSTAINMENT CENTER,,,,,,,NA,NA,NA,5700,DEPT OF THE AIR FORCE,9700,DEPT OF DEFENSE,F3YCAH,F3YCAH  AFLCMC LP,88226015111,04,731450507,OKLAHOMA CITY,USA,UNITED STATES,109,OKLAHOMA,NA,OKLAHOMA CITY,OK,448TH SUPPLY CHAIN MANAGEMENT WING (SCMW)SUPPLY CHAIN CONSORTIUM INITIATIVE (SCCI). AWARD OF TF33 ENGINE PROTOTYPE PROJECTS PURSUANT TO 10 USC 2371B.,AD92,C.VANWOERKOM@SA5700.AFMC,2/13/2020,OTHER TRANSACTION AGREEMENT,,N,,WP,C.VANWOERKOM@SA5700.AFMC,2/13/2020,C.VANWOERKOM@SA5700.AFMC,2/13/2020,A,"ADDITIONAL WORK (NEW AGREEMENT, JUSTIFICATION REQUIRED)",56BU6,,USA,,"SOSSEC, INC.",SOSSEC  INC.,NA,YFZ6F2Y7GLM3,NA,YFZ6F2Y7GLM3,SALEM,UNITED STATES,11 RED ROOF LN STE 2A,,NA,NEW HAMPSHIRE,030792986,02,6034585529,$0.00,"$118,392.00",118392,$0.00,1,1,DEPT OF THE AIR FORCE,Defense,Air Force,Air Force,Air Force,OTHER DEFENSE (APPLIED/EXPLORATORY),R&D,R&D,Applied Research (6.2),R&D,121515.60517140782,2020-01-01,TRUE
NA,H,COMPETED,NSP,NONTRADITIONAL SIGNIFICANT PARTICIPATION,PROGRAM SOLICITATION,PROTOTYPE,2/6/2021,2/7/2020,9/30/2024,2020,10/1/2019,P00002,FA81091990001,9700,NA,0,,NA,NA,NA,,,,5700,9700,DEPT OF DEFENSE,FA8109,FA8109  AFSC PZAAC,NO REGION IDENTIFIED,AFMC,ORG-2825,AFMC,~ORG-1144~ORG-2252~ORG-2825~ORG-4776~~~~,NA,AFSC,ORG-4776,AIR FORCE SUSTAINMENT CENTER,,,,,,,NA,NA,NA,5700,DEPT OF THE AIR FORCE,9700,DEPT OF DEFENSE,F3YCAH,F3YCAH  AFLCMC LP,88226818111,04,731450507,OKLAHOMA CITY,USA,UNITED STATES,109,OKLAHOMA,NA,OKLAHOMA CITY,OK,448TH SUPPLY CHAIN MANAGEMENT WING (SCMW) SUPPLY CHAIN CONSORTIUM INITIATIVE (SCCI). AWARD OF TF33 ENGINE PROTOTYPE PROJECTS PURSUANT TO 10 USC 2371B.,AD92,C.VANWOERKOM@SA5700.AFMC,2/13/2020,OTHER TRANSACTION AGREEMENT,,N,,WP,C.VANWOERKOM@SA5700.AFMC,2/13/2020,C.VANWOERKOM@SA5700.AFMC,2/13/2020,A,"ADDITIONAL WORK (NEW AGREEMENT, JUSTIFICATION REQUIRED)",56BU6,,USA,,"SOSSEC, INC.",SOSSEC  INC.,NA,YFZ6F2Y7GLM3,NA,YFZ6F2Y7GLM3,SALEM,UNITED STATES,11 RED ROOF LN STE 2A,,NA,NEW HAMPSHIRE,030792986,02,6034585529,$0.00,"$17,661.00",17661,$0.00,1,1,DEPT OF THE AIR FORCE,Defense,Air Force,Air Force,Air Force,OTHER DEFENSE (APPLIED/EXPLORATORY),R&D,R&D,Applied Research (6.2),R&D,18126.96046128314,2020-01-01,TRUE
