CSIScontractID,idvpiid,piid,ContractNumber,idvmodificationnumber,modnumber,transactionnumber,CSIStransactionID,agencyID,contractingofficeagencyid,idvagencyid,CSISidvmodificationID,CSISidvpiidid,isIDV,CSISsourceIDVmodificationID,CSISmodifiedBy,CSISmodifiedDate,fiscal_year,last_modified_date,MaxOfCSISCreatedDate,IsInContractFPDS,IsNew6Dup,contract_transaction_unique_key,contract_award_unique_key,IsFPDSerror,ContractLabelID,ContractLabelText,TFBSOoriginated,TFBSOmentioned,IsPerformanceBasedLogistics,IsOrganicPBL,IsOfficialPBL,PrimaryProjectID,CrisisFunding,IsOddBlankIDVagencyID,IsOddBlankIDVPIID
25664664,FA865009D2923,0021,NULL,0,1L,2,72162602,097,9763,9700,284400,171543,NULL,NULL,GSanders@csis.org,2019-02-26 10:48:32.037,NULL,NULL,NULL,0,0,NULL,NULL,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
25664664,FA865009D2923,0021,NULL,0,61,2,72162603,097,5700,9700,284400,171543,NULL,NULL,GSanders@csis.org,2019-02-26 10:48:32.037,NULL,NULL,NULL,0,0,NULL,NULL,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
25664664,FA865009D2923,0021,NULL,0,62,2,72162604,097,5700,9700,284400,171543,NULL,NULL,GSanders@csis.org,2019-02-26 10:48:32.037,NULL,NULL,NULL,0,0,NULL,NULL,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
25664664,FA865009D2923,0021,NULL,0,1M,2,77132580,9700,9763,9700,284400,171543,NULL,NULL,GSanders@csis.org,2020-03-27 14:00:38.200,2019,NULL,NULL,1,0,9700_9700_0021_1M_FA865009D2923_2,CONT_AWD_0021_9700_FA865009D2923_9700,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
25664664,FA865009D2923,0021,NULL,0,63,2,77132581,9700,5700,9700,284400,171543,NULL,NULL,GSanders@csis.org,2020-03-27 14:00:38.200,2019,NULL,NULL,1,0,9700_9700_0021_63_FA865009D2923_2,CONT_AWD_0021_9700_FA865009D2923_9700,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
25664664,FA865009D2923,0021,NULL,0,64,2,77132582,9700,5700,9700,284400,171543,NULL,NULL,GSanders@csis.org,2020-03-27 14:00:38.200,2019,NULL,NULL,1,0,9700_9700_0021_64_FA865009D2923_2,CONT_AWD_0021_9700_FA865009D2923_9700,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
25664664,FA865009D2923,0021,NULL,0,65,2,77132583,9700,5700,9700,284400,171543,NULL,NULL,GSanders@csis.org,2020-03-27 14:00:38.200,2019,NULL,NULL,1,0,9700_9700_0021_65_FA865009D2923_2,CONT_AWD_0021_9700_FA865009D2923_9700,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
25664664,FA865009D2923,0021,NULL,NULL,1N,2,86489753,9700,9763,9700,284400,171543,NULL,NULL,GSanders@csis.org,2021-02-23 12:37:44.047,2020,NULL,NULL,1,0,9700_9700_0021_1N_FA865009D2923_2,CONT_AWD_0021_9700_FA865009D2923_9700,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
10096770,FA865009D2923,0011,NULL,0,6,4,17448272,9700,5700,9700,284400,171543,0,NULL,CSIS\GSanders,2015-04-23 15:04:40.037,2011,2013-07-16 00:00:00.0000000,2017-01-03 16:23:17.210,1,0,NULL,NULL,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
10096770,FA865009D2923,0011,NULL,0,4,4,18005171,9700,5700,9700,284400,171543,0,NULL,CSIS\GSanders,2015-04-23 15:04:40.037,2011,2013-07-16 00:00:00.0000000,2017-01-03 16:13:28.957,1,0,NULL,NULL,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
10096772,FA865009D2923,0013,NULL,0,4,4,20662511,9700,5700,9700,284400,171543,0,NULL,CSIS\GSanders,2015-04-23 15:04:40.037,2011,2013-07-16 00:00:00.0000000,2017-01-03 16:23:17.210,1,0,NULL,NULL,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
10096762,FA865009D2923,0002,NULL,0,9,4,20970815,9700,5700,9700,284400,171543,0,NULL,CSIS\GSanders,2015-04-23 15:04:40.037,2011,2013-07-16 00:00:00.0000000,2017-01-03 16:20:43.100,1,0,NULL,NULL,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
10096762,FA865009D2923,0002,NULL,0,12,4,21103974,9700,5700,9700,284400,171543,0,NULL,CSIS\GSanders,2015-04-23 15:04:40.037,2012,2013-07-16 00:00:00.0000000,2017-01-03 23:55:45.100,1,0,NULL,NULL,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
10096772,FA865009D2923,0013,NULL,0,6,4,21541967,9700,5700,9700,284400,171543,0,NULL,CSIS\GSanders,2015-04-23 15:04:40.037,2012,2013-07-16 00:00:00.0000000,2017-01-03 23:44:22.990,1,0,NULL,NULL,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
10096772,FA865009D2923,0013,NULL,0,0,4,21661216,9700,5700,9700,284400,171543,0,NULL,CSIS\GSanders,2015-04-23 15:04:40.037,2011,2013-07-16 00:00:00.0000000,2017-01-03 16:21:09.183,1,0,NULL,NULL,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
10096770,FA865009D2923,0011,NULL,0,1,4,23044202,9700,5700,9700,284400,171543,0,NULL,CSIS\GSanders,2015-04-23 15:04:40.037,2010,2013-07-16 00:00:00.0000000,2017-01-03 08:47:33.817,1,0,NULL,NULL,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
10096762,FA865009D2923,0002,NULL,0,2,4,23233368,9700,5700,9700,284400,171543,0,NULL,CSIS\GSanders,2015-04-23 15:04:40.037,2009,2013-07-16 00:00:00.0000000,2017-01-03 07:25:06.060,1,0,9700_9700_0002_2_FA865009D2923_4,CONT_AWD_0002_9700_FA865009D2923_9700,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
10096772,FA865009D2923,0013,NULL,0,1,4,24413458,9700,5700,9700,284400,171543,0,NULL,CSIS\GSanders,2015-04-23 15:04:40.037,2011,2013-07-16 00:00:00.0000000,2017-01-03 16:03:30.053,1,0,NULL,NULL,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
10096770,FA865009D2923,0011,NULL,0,8,4,26157446,9700,5700,9700,284400,171543,0,NULL,CSIS\GSanders,2015-04-23 15:04:40.037,2012,2013-07-16 00:00:00.0000000,2017-01-04 00:01:07.067,1,0,NULL,NULL,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
10096762,FA865009D2923,0002,NULL,0,4,4,26947371,9700,5700,9700,284400,171543,0,NULL,CSIS\GSanders,2015-04-23 15:04:40.037,2010,2013-07-16 00:00:00.0000000,2017-01-03 08:33:17.163,1,0,NULL,NULL,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
10096770,FA865009D2923,0011,NULL,0,3,4,26993055,9700,5700,9700,284400,171543,0,NULL,CSIS\GSanders,2015-04-23 15:04:40.037,2010,2013-07-16 00:00:00.0000000,2017-01-03 08:55:59.380,1,0,NULL,NULL,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
10096756,FA865009D2922,0009,NULL,0,3,4,1014664,9700,5700,9700,258678,270707,0,NULL,CSIS\GSanders,2015-04-23 15:04:40.037,2012,2011-10-03 00:00:00.0000000,2017-01-03 23:56:54.137,1,0,NULL,NULL,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
10096756,FA865009D2922,0009,NULL,0,2,4,9139217,9700,5700,9700,258678,270707,0,NULL,CSIS\GSanders,2015-04-23 15:04:40.037,2011,2011-02-24 00:00:00.0000000,2017-01-03 16:21:28.223,1,0,NULL,NULL,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
10096756,FA865009D2922,0009,NULL,0,0,4,15849914,9700,5700,9700,258678,270707,0,NULL,CSIS\GSanders,2015-04-23 15:04:40.037,2010,2010-05-17 00:00:00.0000000,2017-01-03 09:01:29.510,1,0,NULL,NULL,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
10096756,FA865009D2922,0009,NULL,0,4,4,20148412,9700,5700,9700,258678,270707,0,NULL,CSIS\GSanders,2015-04-23 15:04:40.037,2012,2012-02-02 00:00:00.0000000,2017-01-04 00:09:46.550,1,0,NULL,NULL,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
10096756,FA865009D2922,0009,NULL,0,1,4,23373782,9700,5700,9700,258678,270707,0,NULL,CSIS\GSanders,2015-04-23 15:04:40.037,2010,2010-06-09 00:00:00.0000000,2017-01-03 08:59:01.390,1,0,NULL,NULL,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
10096756,FA865009D2922,0009,NULL,0,5,4,26293919,9700,5700,9700,258678,270707,0,NULL,CSIS\GSanders,2015-04-23 15:04:40.037,2012,2012-02-22 00:00:00.0000000,2017-01-03 23:59:21.257,1,0,NULL,NULL,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
10096772,FA865009D2923,0013,NULL,0,2,4,27761650,9700,5700,9700,284400,171543,0,NULL,CSIS\GSanders,2015-04-23 15:04:40.037,2011,2013-07-16 00:00:00.0000000,2017-01-03 16:27:32.133,1,0,NULL,NULL,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
10096762,FA865009D2923,0002,NULL,0,3,4,27983208,9700,5700,9700,284400,171543,0,NULL,CSIS\GSanders,2015-04-23 15:04:40.037,2010,2013-07-16 00:00:00.0000000,2017-01-03 08:45:08.230,1,0,NULL,NULL,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
10096762,FA865009D2923,0002,NULL,0,11,4,30151274,9700,5700,9700,284400,171543,0,NULL,CSIS\GSanders,2015-04-23 15:04:40.037,2011,2013-07-16 00:00:00.0000000,2017-01-03 16:17:56.863,1,0,NULL,NULL,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
10096762,FA865009D2923,0002,NULL,0,1,4,31263587,9700,5700,9700,284400,171543,0,NULL,CSIS\GSanders,2015-04-23 15:04:40.037,2009,2013-07-16 00:00:00.0000000,2017-01-03 07:18:08.937,1,0,9700_9700_0002_1_FA865009D2923_4,CONT_AWD_0002_9700_FA865009D2923_9700,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
10096762,FA865009D2923,0002,NULL,0,7,4,33017090,9700,5700,9700,284400,171543,0,NULL,CSIS\GSanders,2015-04-23 15:04:40.037,2010,2013-07-16 00:00:00.0000000,2017-01-03 09:11:00.907,1,0,NULL,NULL,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
10096770,FA865009D2923,0011,NULL,0,10,4,34006107,9700,5700,9700,284400,171543,0,NULL,CSIS\GSanders,2015-04-23 15:04:40.037,2013,2013-07-16 00:00:00.0000000,2016-09-30 12:29:10.240,1,0,NULL,NULL,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
10096772,FA865009D2923,0013,NULL,0,8,4,34282482,9700,5700,9700,284400,171543,0,NULL,CSIS\GSanders,2015-04-23 15:04:40.037,2013,2013-07-16 00:00:00.0000000,2016-09-30 14:26:03.110,1,0,NULL,NULL,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
10096770,FA865009D2923,0011,NULL,0,9,4,34417267,9700,5700,9700,284400,171543,0,NULL,CSIS\GSanders,2015-04-23 15:04:40.037,2013,2013-07-16 00:00:00.0000000,2016-09-30 11:41:58.140,1,0,NULL,NULL,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
10096774,FA865009D2923,0016,NULL,0,2,4,34540824,9700,5700,9700,284400,171543,0,NULL,CSIS\GSanders,2015-04-23 15:04:40.037,2013,2013-07-16 00:00:00.0000000,2016-09-30 14:00:04.853,1,0,NULL,NULL,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
10096756,FA865009D2922,0009,NULL,0,6,4,34945641,9700,5700,9700,258678,270707,0,NULL,CSIS\GSanders,2015-04-23 15:04:40.037,2013,2013-01-08 00:00:00.0000000,2016-09-30 14:07:48.163,1,0,NULL,NULL,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
10096772,FA865009D2923,0013,NULL,0,9,4,35087446,9700,5700,9700,284400,171543,0,NULL,CSIS\GSanders,2015-04-23 15:04:40.037,2013,2013-09-06 00:00:00.0000000,2016-09-30 11:36:54.833,1,0,NULL,NULL,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
10096774,FA865009D2923,0016,NULL,0,1,4,35123718,9700,5700,9700,284400,171543,0,NULL,CSIS\GSanders,2015-04-23 15:04:40.037,2013,2013-07-16 00:00:00.0000000,2016-09-30 13:22:46.117,1,0,NULL,NULL,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
10096756,FA865009D2922,0009,NULL,0,8,4,35944804,9700,5700,9700,258678,270707,0,NULL,CSIS\GSanders,2015-04-23 15:04:40.037,2013,2013-06-10 00:00:00.0000000,2016-09-30 13:13:57.720,1,0,NULL,NULL,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
10096756,FA865009D2922,0009,NULL,0,7,4,36167278,9700,5700,9700,258678,270707,0,NULL,CSIS\GSanders,2015-04-23 15:04:40.037,2013,2012-12-05 00:00:00.0000000,2016-09-30 13:28:09.760,1,0,NULL,NULL,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
10096774,FA865009D2923,0016,NULL,0,3,4,40436358,9700,5700,9700,284400,171543,1,NULL,CSIS\GSanders,2015-04-23 15:04:40.037,2014,2014-02-07 00:00:00.0000000,2016-09-19 20:23:21.263,1,0,NULL,NULL,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
27680483,FA865009D2923,0023,NULL,0,1,4,40890999,9700,5700,9700,284400,171543,1,NULL,CSIS\GSanders,2015-04-23 15:04:40.037,2014,2014-05-22 00:00:00.0000000,2016-09-19 19:21:46.750,1,0,NULL,NULL,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
10096774,FA865009D2923,0016,NULL,0,4,4,40919959,9700,5700,9700,284400,171543,1,NULL,CSIS\GSanders,2015-04-23 15:04:40.037,2014,2014-04-07 00:00:00.0000000,2016-09-19 21:09:17.957,1,0,NULL,NULL,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
65609731,,FA862616C2138,FA862616C2138,,P00042,4,77267718,9700,5700,,656978,23356,NULL,NULL,GSanders@csis.org,2020-03-27 14:00:38.200,2019,NULL,NULL,1,0,9700_-NONE-_FA862616C2138_P00042_-NONE-_4,CONT_AWD_FA862616C2138_9700_-NONE-_-NONE-,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
65609731,,FA862616C2138,FA862616C2138,,P00042,5,77267719,9700,5700,,656978,23356,NULL,NULL,GSanders@csis.org,2020-03-27 14:00:38.200,2019,NULL,NULL,1,0,9700_-NONE-_FA862616C2138_P00042_-NONE-_5,CONT_AWD_FA862616C2138_9700_-NONE-_-NONE-,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
65609731,,FA862616C2138,FA862616C2138,,P00043,5,77267720,9700,5700,,656978,23356,NULL,NULL,GSanders@csis.org,2020-03-27 14:00:38.200,2019,NULL,NULL,1,0,9700_-NONE-_FA862616C2138_P00043_-NONE-_5,CONT_AWD_FA862616C2138_9700_-NONE-_-NONE-,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
65609731,,FA862616C2138,FA862616C2138,,P00044,5,77267721,9700,5700,,656978,23356,NULL,NULL,GSanders@csis.org,2020-03-27 14:00:38.200,2019,NULL,NULL,1,0,9700_-NONE-_FA862616C2138_P00044_-NONE-_5,CONT_AWD_FA862616C2138_9700_-NONE-_-NONE-,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
65609731,,FA862616C2138,FA862616C2138,,P00045,4,77267722,9700,5700,,656978,23356,NULL,NULL,GSanders@csis.org,2020-03-27 14:00:38.200,2019,NULL,NULL,1,0,9700_-NONE-_FA862616C2138_P00045_-NONE-_4,CONT_AWD_FA862616C2138_9700_-NONE-_-NONE-,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
65609731,,FA862616C2138,FA862616C2138,,P00046,5,77267723,9700,5700,,656978,23356,NULL,NULL,GSanders@csis.org,2020-03-27 14:00:38.200,2019,NULL,NULL,1,0,9700_-NONE-_FA862616C2138_P00046_-NONE-_5,CONT_AWD_FA862616C2138_9700_-NONE-_-NONE-,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
10096764,FA865009D2923,0004,NULL,NULL,1F,4,86475159,9700,9763,9700,284400,171543,NULL,NULL,GSanders@csis.org,2021-02-23 12:37:44.047,2020,NULL,NULL,1,0,9700_9700_0004_1F_FA865009D2923_4,CONT_AWD_0004_9700_FA865009D2923_9700,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
65609731,,FA862616C2138,FA862616C2138,,A00035,4,86581278,9700,9763,,656978,23356,NULL,NULL,GSanders@csis.org,2021-02-23 12:37:44.047,2020,NULL,NULL,1,0,9700_-NONE-_FA862616C2138_A00035_-NONE-_4,CONT_AWD_FA862616C2138_9700_-NONE-_-NONE-,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
65609731,,FA862616C2138,FA862616C2138,,A00036,4,86581279,9700,9763,,656978,23356,NULL,NULL,GSanders@csis.org,2021-02-23 12:37:44.047,2020,NULL,NULL,1,0,9700_-NONE-_FA862616C2138_A00036_-NONE-_4,CONT_AWD_FA862616C2138_9700_-NONE-_-NONE-,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
65609731,,FA862616C2138,FA862616C2138,,A00037,4,86581280,9700,9763,,656978,23356,NULL,NULL,GSanders@csis.org,2021-02-23 12:37:44.047,2020,NULL,NULL,1,0,9700_-NONE-_FA862616C2138_A00037_-NONE-_4,CONT_AWD_FA862616C2138_9700_-NONE-_-NONE-,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
65609731,,FA862616C2138,FA862616C2138,,A00038,4,86581281,9700,9763,,656978,23356,NULL,NULL,GSanders@csis.org,2021-02-23 12:37:44.047,2020,NULL,NULL,1,0,9700_-NONE-_FA862616C2138_A00038_-NONE-_4,CONT_AWD_FA862616C2138_9700_-NONE-_-NONE-,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
65609731,,FA862616C2138,FA862616C2138,,P00047,4,86581282,9700,5700,,656978,23356,NULL,NULL,GSanders@csis.org,2021-02-23 12:37:44.047,2020,NULL,NULL,1,0,9700_-NONE-_FA862616C2138_P00047_-NONE-_4,CONT_AWD_FA862616C2138_9700_-NONE-_-NONE-,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
65609731,,FA862616C2138,FA862616C2138,,P00047,5,86581283,9700,5700,,656978,23356,NULL,NULL,GSanders@csis.org,2021-02-23 12:37:44.047,2020,NULL,NULL,1,0,9700_-NONE-_FA862616C2138_P00047_-NONE-_5,CONT_AWD_FA862616C2138_9700_-NONE-_-NONE-,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
65609731,,FA862616C2138,FA862616C2138,,P00048,5,86581284,9700,5700,,656978,23356,NULL,NULL,GSanders@csis.org,2021-02-23 12:37:44.047,2020,NULL,NULL,1,0,9700_-NONE-_FA862616C2138_P00048_-NONE-_5,CONT_AWD_FA862616C2138_9700_-NONE-_-NONE-,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
65609731,,FA862616C2138,FA862616C2138,,P00049,5,86581285,9700,5700,,656978,23356,NULL,NULL,GSanders@csis.org,2021-02-23 12:37:44.047,2020,NULL,NULL,1,0,9700_-NONE-_FA862616C2138_P00049_-NONE-_5,CONT_AWD_FA862616C2138_9700_-NONE-_-NONE-,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
65609731,,FA862616C2138,FA862616C2138,,P00050,4,86581286,9700,5700,,656978,23356,NULL,NULL,GSanders@csis.org,2021-02-23 12:37:44.047,2020,NULL,NULL,1,0,9700_-NONE-_FA862616C2138_P00050_-NONE-_4,CONT_AWD_FA862616C2138_9700_-NONE-_-NONE-,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
65609731,,FA862616C2138,FA862616C2138,,P00050,5,86581287,9700,5700,,656978,23356,NULL,NULL,GSanders@csis.org,2021-02-23 12:37:44.047,2020,NULL,NULL,1,0,9700_-NONE-_FA862616C2138_P00050_-NONE-_5,CONT_AWD_FA862616C2138_9700_-NONE-_-NONE-,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
65609731,,FA862616C2138,FA862616C2138,,P00051,5,86581288,9700,5700,,656978,23356,NULL,NULL,GSanders@csis.org,2021-02-23 12:37:44.047,2020,NULL,NULL,1,0,9700_-NONE-_FA862616C2138_P00051_-NONE-_5,CONT_AWD_FA862616C2138_9700_-NONE-_-NONE-,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
65609731,,FA862616C2138,FA862616C2138,,P00052,5,86581289,9700,5700,,656978,23356,NULL,NULL,GSanders@csis.org,2021-02-23 12:37:44.047,2020,NULL,NULL,1,0,9700_-NONE-_FA862616C2138_P00052_-NONE-_5,CONT_AWD_FA862616C2138_9700_-NONE-_-NONE-,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
65609731,,FA862616C2138,FA862616C2138,,P00053,4,86581290,9700,5700,,656978,23356,NULL,NULL,GSanders@csis.org,2021-02-23 12:37:44.047,2020,NULL,NULL,1,0,9700_-NONE-_FA862616C2138_P00053_-NONE-_4,CONT_AWD_FA862616C2138_9700_-NONE-_-NONE-,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
65609731,,FA862616C2138,FA862616C2138,,P00054,5,86581291,9700,5700,,656978,23356,NULL,NULL,GSanders@csis.org,2021-02-23 12:37:44.047,2020,NULL,NULL,1,0,9700_-NONE-_FA862616C2138_P00054_-NONE-_5,CONT_AWD_FA862616C2138_9700_-NONE-_-NONE-,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
65609731,,FA862616C2138,FA862616C2138,,P00055,4,86581292,9700,5700,,656978,23356,NULL,NULL,GSanders@csis.org,2021-02-23 12:37:44.047,2020,NULL,NULL,1,0,9700_-NONE-_FA862616C2138_P00055_-NONE-_4,CONT_AWD_FA862616C2138_9700_-NONE-_-NONE-,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
65609731,,FA862616C2138,FA862616C2138,,P00055,5,86581293,9700,5700,,656978,23356,NULL,NULL,GSanders@csis.org,2021-02-23 12:37:44.047,2020,NULL,NULL,1,0,9700_-NONE-_FA862616C2138_P00055_-NONE-_5,CONT_AWD_FA862616C2138_9700_-NONE-_-NONE-,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
65609731,,FA862616C2138,FA862616C2138,,P00056,5,86581294,9700,5700,,656978,23356,NULL,NULL,GSanders@csis.org,2021-02-23 12:37:44.047,2020,NULL,NULL,1,0,9700_-NONE-_FA862616C2138_P00056_-NONE-_5,CONT_AWD_FA862616C2138_9700_-NONE-_-NONE-,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
65609731,,FA862616C2138,FA862616C2138,,A00015,5,92942013,9700,9763,,656978,23356,NULL,NULL,GSanders@csis.org,2021-03-28 14:46:36.210,2018,NULL,NULL,1,0,9700_-NONE-_FA862616C2138_A00015_-NONE-_5,CONT_AWD_FA862616C2138_9700_-NONE-_-NONE-,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
65609731,,FA862616C2138,FA862616C2138,,A00016,4,92942014,9700,9763,,656978,23356,NULL,NULL,GSanders@csis.org,2021-03-28 14:46:36.210,2018,NULL,NULL,1,0,9700_-NONE-_FA862616C2138_A00016_-NONE-_4,CONT_AWD_FA862616C2138_9700_-NONE-_-NONE-,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
65609731,,FA862616C2138,FA862616C2138,,A00017,4,92942015,9700,9763,,656978,23356,NULL,NULL,GSanders@csis.org,2021-03-28 14:46:36.210,2018,NULL,NULL,1,0,9700_-NONE-_FA862616C2138_A00017_-NONE-_4,CONT_AWD_FA862616C2138_9700_-NONE-_-NONE-,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
65609731,,FA862616C2138,FA862616C2138,,A00018,4,92942016,9700,9763,,656978,23356,NULL,NULL,GSanders@csis.org,2021-03-28 14:46:36.210,2018,NULL,NULL,1,0,9700_-NONE-_FA862616C2138_A00018_-NONE-_4,CONT_AWD_FA862616C2138_9700_-NONE-_-NONE-,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
65609731,,FA862616C2138,FA862616C2138,,A00019,4,92942017,9700,9763,,656978,23356,NULL,NULL,GSanders@csis.org,2021-03-28 14:46:36.210,2018,NULL,NULL,1,0,9700_-NONE-_FA862616C2138_A00019_-NONE-_4,CONT_AWD_FA862616C2138_9700_-NONE-_-NONE-,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
65609731,,FA862616C2138,FA862616C2138,,A00020,4,92942018,9700,9763,,656978,23356,NULL,NULL,GSanders@csis.org,2021-03-28 14:46:36.210,2018,NULL,NULL,1,0,9700_-NONE-_FA862616C2138_A00020_-NONE-_4,CONT_AWD_FA862616C2138_9700_-NONE-_-NONE-,NULL,1070,Advanced Engine Development,NULL,NULL,NULL,NULL,NULL,2260,NULL,0,0
