CSIStransactionID	descriptionofcontractrequirement	recipient_uei	recipient_parent_uei	parentdunsnumber	vendorname	standardizedvendorname	principalnaicscode
15489619	RD	NULL	NULL	787660216	EEI TECHNOLOGIES INC	EEI TECHNOLOGIES	541712
5379307		NULL	NULL	787660216	"ELECTRO ENERGY, INC"	ELECTRO ENERGY	541710
21576314		U8AFCLY28UJ3	NULL	617804554	"PICOTRONIX, INC"	PICOTRONIX	541710
6993917		U8AFCLY28UJ3	NULL	617804554	"PICOTRONIX, INC"	PICOTRONIX	541710
3682140		U8AFCLY28UJ3	NULL	617804554	"PICOTRONIX, INC"	PICOTRONIX	541710
8968883		U8AFCLY28UJ3	NULL	617804554	"PICOTRONIX, INC."	PICOTRONIX	
92549865	"200412!000269!5700!GR14  !AFRL/PRKB  ADVANCED PROPULSION  !FA865004C2498  !A!N! !Y!             !      !20040713!20061112!788133387!788133387!788133387!N!PICOTRONIX, INC               !2925 BOARDWALK            !ANN ARBOR           !MI!48104!03000!161!26!ANN ARBOR           !WASHTENAW             !MICHIGAN  !+000000375000!N!N!000000750000!AC16!RDTE/AIRCRAFT-MANAGEMENT SUPPORT                  !A1B!AIRCRAFT ENGINES AND SPARES         !000 !*                             !541710!E! !3! ! ! ! ! !99990909!B! ! !A! !A!N!U!2!001!K!  !Z!N!Z! !  !N!B!N!N! ! !Z! !B!A!00 !C!B!N! ! ! ! !    !      !0001! !"	U8AFCLY28UJ3	NULL	627132913	"PICOMETRIX, LLC"	PICOMETRIX	541710
29258913	SBIR I	NULL	NULL	788691942	CRYSTAL GENESIS	CRYSTAL GENESIS	541712
24736272		NULL	NULL	790372353	ROTORDYNAMICS-SEAL RESEARCH	ROTORDYNAMICS SEAL RESEARCH	
4466756		NULL	NULL	790372353	ROTORDYNAMICS-SEAL RESEARCH	ROTORDYNAMICS SEAL RESEARCH	541710
20381859		NULL	NULL	790372353	ROTORDYNAMICS-SEAL RESEARCH	ROTORDYNAMICS SEAL RESEARCH	
39204467	28V POWER SUPPLY FOR BRU-57 BOMB RACK ON F-16 AIRCRAFT	CN7PNYLZLNV3	NULL	969316046	EDO CORPORATION	EDO	336413
14085848		NULL	NULL	790622328	CRYSTALIZ INC	CRYSTALIZ	
43731584	IGF::OT::IGF SBIR PHASE I TOPIC AF151-168 STRIP SOLUTIONS TO OPTIMIZE THE STRIPPING OF PLATING AND THERMAL SPRAY COATINGS	ZL5LDDLNHGN4	NULL	73800062	"FARADAY TECHNOLOGY, INC."	FARADAY TECHNOLOGY	541712
63394724	IGF::OT::IGF SBIR PHASE I TOPIC AF151-168 STRIP SOLUTIONS TO OPTIMIZE THE STRIPPING OF PLATING AND THERMAL SPRAY COATINGS	ZL5LDDLNHGN4	NULL	73800062	"FARADAY TECHNOLOGY, INC."	FARADAY TECHNOLOGY	541712
64540543	IGF::OT::IGF SBIR PHASE I TOPIC AF151-168 STRIP SOLUTIONS TO OPTIMIZE THE STRIPPING OF PLATING AND THERMAL SPRAY COATINGS.	ZL5LDDLNHGN4	NULL	73800062	"FARADAY TECHNOLOGY, INC."	FARADAY TECHNOLOGY	541712
79491296	"SBIR PHASE I ""ELECTROCHEMICAL APERTURE ENABLING FAST ACTIVATION OF LITHIUM-ION RESERVE BATTERIES"""	ZL5LDDLNHGN4	NULL	73800062	"FARADAY TECHNOLOGY, INC."	FARADAY TECHNOLOGY	541715
110569638	SURROGATE MODEL FOR JITTER ESTIMATION	YEG4AQRRQFC6	YEG4AQRRQFC6	794350025	MZA ASSOCIATES CORPORATION	MZA ASSOCIATES	541715
107029824	SURROGATE MODEL FOR JITTER ESTIMATION	YEG4AQRRQFC6	YEG4AQRRQFC6	794350025	MZA ASSOCIATES CORPORATION	MZA ASSOCIATES	541715
107029823	SURROGATE MODEL FOR JITTER ESTIMATION IN PRELIMINARY DESIGN OF OPTICAL TURRET INSTALLATIONS	YEG4AQRRQFC6	YEG4AQRRQFC6	794350025	MZA ASSOCIATES CORPORATION	MZA ASSOCIATES	541715
13968610		NULL	NULL	794958835	TAITECH INC	TAITECH	541710
13257735		NULL	NULL	794958835	TAITECH INC	TAITECH	541710
22557559		NULL	NULL	794958835	TAITECH INC	TAITECH	
33004812		NULL	NULL	794958835	TAITECH INC	TAITECH	541710
16898817		NULL	NULL	794958835	TAITECH INC	TAITECH	541710
33055615		NULL	NULL	794958835	TAITECH INC	TAITECH	
1093893		NULL	NULL	794958835	TAITECH INC	TAITECH	541710
28608625		NULL	NULL	794958835	TAITECH INC	TAITECH	541710
20210924		NULL	NULL	794958835	TAITECH INC	TAITECH	541710
33213748		NULL	NULL	794958835	TAITECH INC	TAITECH	
10996821		NULL	NULL	794958835	TAITECH INC	TAITECH	541710
9840447		NULL	NULL	794958835	TAITECH INC	TAITECH	541710
2202806		NULL	NULL	794958835	TAITECH INC	TAITECH	
7098381		NULL	NULL	794958835	TAITECH INC	TAITECH	541710
34076170	IGF::OT::IGF HIGH TEMPERATURE ELECTROMAGNETIC ACTUATORS (HTEMA)	PXVSNHKR48E6	NULL	961602021	"RCT SYSTEMS, INC."	RCT SYSTEMS	541712
34119443	HIGH TEMPERATURE ELETROMAGNETIC ACTUATOR (HTEMA)	PXVSNHKR48E6	NULL	961602021	"RCT SYSTEMS, INC."	RCT SYSTEMS	541712
35370389	IGF::OT::IGF HIGH TEMPERATURE ELECTROMAGNETIC ACTUATORS (HTEMA)	PXVSNHKR48E6	NULL	961602021	"RCT SYSTEMS, INC."	RCT SYSTEMS	541712
41640883	IGF::OT::IGF-HIGH TEMPERATURE ELECTROMAGNETIC ACTUATORS (HTEMA)- DDE	PXVSNHKR48E6	NULL	961602021	"RCT SYSTEMS, INC."	RCT SYSTEMS	541712
41642502	HIGH TEMPERATURE ELECTROMAGNETIC ACTUATORS (HTEMA)	PXVSNHKR48E6	NULL	961602021	"RCT SYSTEMS, INC."	RCT SYSTEMS	541712
13272545	STTR 1: ELECTRICAL ENERGY STORAGE SYSTEM	PXVSNHKR48E6	NULL	961602021	"RCT SYSTEMS, INC."	RCT SYSTEMS	541711
9116672	SBIR I: HIGH TEMPERATURE ELECTRO-MAGNETIC ACTUATORS (HTEMA)	PXVSNHKR48E6	NULL	961602021	"RCT SYSTEMS, INC."	RCT SYSTEMS	541712
43737931	IGF::OT::IGF SBIR I - SURFACE TREATMENT OF TITANIUM -- TRITON SYSTEMS	NULL	NULL	796010411	"TRITON SYSTEMS, INC."	TRITON SYSTEMS	541712
43737397	IGF::OT::IGF SBIR I SURFACE TREATMENT -- AMEND REPORT DISTRO	NULL	NULL	796010411	"TRITON SYSTEMS, INC."	TRITON SYSTEMS	541712
25335176		NULL	NULL	796010411	TRITON SYSTEMS INC	TRITON SYSTEMS	
70934012	IGF::OT::IGF SBIR PHASE II TOPIC AF131-192 A FIBER COUPLED MULTI-PURPOSE CORROSION CONTROL SYSTEM	V51ALYLF22G4	NULL	796535776	LASER AND PLASMA TECHNOLOGIES LLC	LASER & PLASMA TECHNOLOGIES	541712
43732078	IGF::OT::IGF SBIR PHASE II TOPIC AF131-192 A FIBER COUPLED MULTI-PURPOSE CORROSION CONTROL SYSTEM	V51ALYLF22G4	NULL	796535776	LASER AND PLASMA TECHNOLOGIES LLC	LASER & PLASMA TECHNOLOGIES	541712
40480740	"IGF::OT::IGF SBIR PHASE I AF TOPIC AF131-192 CORROSION IDENTIFICATION, REMOVAL AND CLEANING OF GALVANIC COUPLES IN DIFFICULT TO ACCESS AREAS."	V51ALYLF22G4	NULL	796535776	LASER AND PLASMA TECHNOLOGIES LLC	LASER & PLASMA TECHNOLOGIES	541712
66313084	IGF::OT::IGF SBIR PHASE II TOPIC AF131-192 A FIBER COUPLED MULTI-PURPOSE CORROSION CONTROL SYSTEM	V51ALYLF22G4	NULL	796535776	LASER AND PLASMA TECHNOLOGIES LLC	LASER & PLASMA TECHNOLOGIES	541712
60764297	IGF::OT::IGF SBIR PHASE II TOPIC AF131-192. FIBER COUPLED MULTI-PURPOSE CORROSION CONTROL SYSTEM.	V51ALYLF22G4	NULL	796535776	LASER AND PLASMA TECHNOLOGIES LLC	LASER & PLASMA TECHNOLOGIES	541712
1008372		NULL	NULL	797057932	COFFINBERRY & ASSOCIATES	COFFINBERRY & ASSOCIATES	541710
13367890	DAMPING	R7YJXFHG6GN6	NULL	797471273	"DAMPING TECHNOLOGIES, INC"	DAMPING TECHNOLOGIES	541710
21520982		R7YJXFHG6GN6	NULL	797471273	"DAMPING TECHNOLOGIES, INC"	DAMPING TECHNOLOGIES	541710
27351905		R7YJXFHG6GN6	NULL	797471273	"DAMPING TECHNOLOGIES, INC."	DAMPING TECHNOLOGIES	
21297517		R7YJXFHG6GN6	NULL	797471273	"DAMPING TECHNOLOGIES, INC"	DAMPING TECHNOLOGIES	541710
9334976		FN9VRJT8ZDZ5	NULL	798021085	R&D DYNAMICS CORPORATION	R & D DYNAMICS	541710
33598440		FN9VRJT8ZDZ5	NULL	798021085	R&D DYNAMICS CORPORATION	R & D DYNAMICS	541710
4835704		FN9VRJT8ZDZ5	NULL	798021085	R&D DYNAMICS CORPORATION	R & D DYNAMICS	541710
7599746		FN9VRJT8ZDZ5	NULL	798021085	R&D DYNAMICS CORPORATION	R & D DYNAMICS	541710
2426460	SBIR I FOIL GAS BEARINGS FOR HIGH TEMP GAS TURBINE ENGINE	FN9VRJT8ZDZ5	NULL	798021085	R&D DYNAMICS CORPORATION	R & D DYNAMICS	541712
1659411	RD	FN9VRJT8ZDZ5	NULL	798021085	R&D DYNAMICS CORPORATION	R & D DYNAMICS	541710
20047750	COMPLETION OF FUNDING	FN9VRJT8ZDZ5	NULL	798021085	R&D DYNAMICS CORPORATION	R & D DYNAMICS	541712
303293	DEOBLIGATION OF FUNDS	FN9VRJT8ZDZ5	NULL	798021085	R&D DYNAMICS CORPORATION	R & D DYNAMICS	541712
26747637	COMPLETION OF FUNDING	FN9VRJT8ZDZ5	NULL	798021085	R&D DYNAMICS CORPORATION	R & D DYNAMICS	541712
13668924	TAS::97 0401::TAS FOIL BEARING SUPPORTED CENTRIFUGAL CATHODE AIR BLOWER ARRA::YES::ARRA	FN9VRJT8ZDZ5	NULL	798021085	R&D DYNAMICS CORPORATION	R & D DYNAMICS	541712
29572049	CHANGES TO DELIVERY SCHEDULE	FN9VRJT8ZDZ5	NULL	798021085	R&D DYNAMICS CORPORATION	R & D DYNAMICS	541712
2567410	CHANGE IN DELIVERY ADDRESS	FN9VRJT8ZDZ5	NULL	798021085	R&D DYNAMICS CORPORATION	R & D DYNAMICS	541712
9168841	SBIR I - OSD08-EP3 - FOIL BEARING SUPPORTED CENTRIFUGAL	FN9VRJT8ZDZ5	NULL	798021085	R&D DYNAMICS CORPORATION	R & D DYNAMICS	541712
25040089	ADMINISTRATIVE CHANGE TO PARAGRAPH 4 ON P000001	WRLGUJSGKJG8	NULL	798073391	"HYPER-THERM HIGH-TEMPERATURE COMPOSITES, INC."	HYPER THERM HIGH TEMPERATURE COMPOSITES	541712
30696604	"HIGH-TEMPERATURE, FULL-FIELD STRAIN MAPPING FO CERAMIC MATIRX COMPOSITES FOR AERO-ENGINE COMPONENTS"	WRLGUJSGKJG8	NULL	798073391	"HYPER-THERM HIGH-TEMPERATURE COMPOSITES, INC."	HYPER THERM HIGH TEMPERATURE COMPOSITES	541712
22242918	CERAMIC MATRIX COMPOSITE LOW PRESSURE TURBINE BLADE DEVLPMNT	WRLGUJSGKJG8	NULL	798073391	"HYPER-THERM HIGH-TEMPERATURE COMPOSITES, INC."	HYPER THERM HIGH TEMPERATURE COMPOSITES	541712
20454592	INCREASE IN FUNDING	WRLGUJSGKJG8	NULL	798073391	"HYPER-THERM HIGH-TEMPERATURE COMPOSITES, INC."	HYPER THERM HIGH TEMPERATURE COMPOSITES	541712
36177459	CERAMIC MATRIX COMPOSITE LOW PRESSURE TURBINE BLADE DEVELOPMENT	WRLGUJSGKJG8	NULL	798073391	"HYPER-THERM HIGH-TEMPERATURE COMPOSITES, INC."	HYPER THERM HIGH TEMPERATURE COMPOSITES	541712
37103844	CERAMIC MATRIX COMPOSITE LOW PRESSURE TURBINE BLADE DEVELOPMENT	WRLGUJSGKJG8	NULL	217127290	"HYPER-THERM HIGH-TEMPERATURE COMPOSITES, INC."	HYPER THERM HIGH TEMPERATURE COMPOSITES	541712
69333342	CERAMIC MATRIX COMPOSITE LOW PRESSURE TURBINE BLADE DEVLPMNT	WRLGUJSGKJG8	NULL	217127290	"HYPER-THERM HIGH-TEMPERATURE COMPOSITES, INC."	HYPER THERM HIGH TEMPERATURE COMPOSITES	541712
1486723		NULL	NULL	798611331	"SCIENTIFIC MONITORING, INC"	SCIENTIFIC MONITORING	541710
6144230		NULL	NULL	798611331	"SCIENTIFIC MONITORING, INC."	SCIENTIFIC MONITORING	
22913715		NULL	NULL	798611331	"SCIENTIFIC MONITORING, INC"	SCIENTIFIC MONITORING	541710
28084276		NULL	NULL	798611331	"SCIENTIFIC MONITORING, INC"	SCIENTIFIC MONITORING	541710
4071209		NULL	NULL	798611331	"SCIENTIFIC MONITORING, INC"	SCIENTIFIC MONITORING	541710
30350155		NULL	NULL	798611331	"SCIENTIFIC MONITORING, INC"	SCIENTIFIC MONITORING	541710
10486191		NULL	NULL	798611331	"SCIENTIFIC MONITORING, INC"	SCIENTIFIC MONITORING	541710
13772923		NULL	NULL	798611331	"SCIENTIFIC MONITORING, INC."	SCIENTIFIC MONITORING	
7239569		NULL	NULL	798611331	SCIENTIFIC MONITORING INC	SCIENTIFIC MONITORING	541710
9006878		NULL	NULL	798611331	"SCIENTIFIC MONITORING, INC."	SCIENTIFIC MONITORING	
27841729		NULL	NULL	798611331	SCIENTIFIC MONITORING INC	SCIENTIFIC MONITORING	541330
24869440	"RELIABLE, HIGH TEMPERATURE ENGINE CONTROL"	NULL	NULL	798611331	SCIENTIFIC MONITORING INC	SCIENTIFIC MONITORING	541712
61166662	RELIABLE HIGH TEMP ENGINE CONTROL	NULL	NULL	47897855	SCIENTIFIC MONITORING INC	SCIENTIFIC MONITORING	541712
1785823	NCTE	NULL	NULL	798611331	SCIENTIFIC MONITORING INC	SCIENTIFIC MONITORING	541712
15027268	INC FUND	NULL	NULL	798611331	SCIENTIFIC MONITORING INC	SCIENTIFIC MONITORING	541712
13364872	INC FUND	NULL	NULL	798611331	SCIENTIFIC MONITORING INC	SCIENTIFIC MONITORING	541712
10432254	EXTENSION OF DELIVERY DATE	NULL	NULL	798611331	SCIENTIFIC MONITORING INC	SCIENTIFIC MONITORING	541330
30945152	RELIABLE HIGH TEMP ENGINE CONTROL	NULL	NULL	798611331	SCIENTIFIC MONITORING INC	SCIENTIFIC MONITORING	541712
23357075	EXTENSION OF DELIVERY DATE	NULL	NULL	798611331	SCIENTIFIC MONITORING INC	SCIENTIFIC MONITORING	541712
22551179	INCREMENTAL FUNDING	NULL	NULL	798611331	SCIENTIFIC MONITORING INC	SCIENTIFIC MONITORING	541330
2944016	SBIR II	NULL	NULL	2599934	"DSPCON, INC"	DSPCON	541712
21835240	INCREMENTAL FUNDING FOR PHASE II	NULL	NULL	2599934	"DSPCON, INC"	DSPCON	541712
14449781	HARDWARE CLIN REVISION	NULL	NULL	2599934	"DSPCON, INC"	DSPCON	541712
86789555	"SMALL BUSINESS INNOVATION RESEARCH (SBIR) TOPIC AF161-010, DIRECT METAL PRINTING"	VBSUFLQPYBN3	NULL	798896564	DIGIBEAM CORPORATION	DIGIBEAM	541715
67437713	IGF::OT::IGF RESEARCH AND DEVELOPMENT FOR AGILE ADDITIVE MANUFACTURING TECHNOLOGIES FOR AIR FORCE TO REPLACE TRADITIONALLY COMPLEX CAST TOOLING VIA 3D PRINTING.	VBSUFLQPYBN3	NULL	798896564	DIGIBEAM CORPORATION	DIGIBEAM	541712
69137785	IGF::OT::IGF RESEARCH AND DEVELOPMENT FOR AGILE ADDITIVE MANUFACTURING TECHNOLOGIES FOR AIR FORCE TO REPLACE TRADITIONALLY COMPLEX CAST TOOLING VIA 3D PRINTING.	VBSUFLQPYBN3	NULL	798896564	DIGIBEAM CORPORATION	DIGIBEAM	541712
86789554	"AIR FORCE INNOVATION RESEARCH (SBIR), PHASE II, DIRECT METAL ADSORPTION PRINTING (DMPA)"	VBSUFLQPYBN3	NULL	798896564	DIGIBEAM CORPORATION	DIGIBEAM	541715
94317522	SMALL BUSINESS INNOVATION RESEARCH (SBIR) PHASE II FOR DIRECT METAL ADSORPTION PRINTING (DMAP)	VBSUFLQPYBN3	NULL	798896564	DIGIBEAM CORPORATION	DIGIBEAM	541715
86789556	"AIR FORCE SMALL BUSINESS INNOVATION RESEARCH (SBIR) PROGRAM ), AF 161-010, PHASE II  DIRECT METAL ADSORPTION PRINTING"	VBSUFLQPYBN3	NULL	798896564	DIGIBEAM CORPORATION	DIGIBEAM	541715
17303433	RZ WEST - AF083-125; MODELING AND SIMULATION TOOLS	H176AD2BVQM3	NULL	800580933	"WASATCH MOLECULAR, INC."	WASATCH MOLECULAR	541712
11222039	RZ WEST - AF083-125; MODELING AND SIMULATION TOOLS	H176AD2BVQM3	NULL	800580933	"WASATCH MOLECULAR, INC."	WASATCH MOLECULAR	541712
60502344	IGF::OT::IGF INCREASED HIGH-TEMPERATURE RELIABILITY FOR DIE EXTRACTION AND REASSEMBLY	E652EP6DMVA7	NULL	801926549	"GLOBAL CIRCUIT INNOVATIONS, INC."	GLOBAL CIRCUIT INNOVATIONS	541711
5412341		NULL	NULL	802689463	"WEBCORE TECHNOLOGIES, INC"	WEBCORE TECHNOLOGIES	541710
32299077		NULL	NULL	803038942	SYNCHRONY INC	SYNCHRONY	541710
29293985		NULL	NULL	803038942	SYNCHRONY INC	SYNCHRONY	541710
37738685	IGF::OT::IGF  LOW COST MODULAR APPROACH TO FLIGHT TESTING OF HYPERSONIC SYSTEMS	NULL	NULL	804033277	ACENT LABORATORIES LLC	ACENT LABORATORIES	541712
41304286	IGF::OT::IGF  A LOW COST MODULAR APPROACH TO FLIGHT TESTING	NULL	NULL	804033277	ACENT LABORATORIES LLC	ACENT LABORATORIES	541712
42163376	IGF::OT::IGF LOW COST MODULAR APPROACH TO FLIGHT TESTING	NULL	NULL	803616072	ACENT LABORATORIES LLC	ACENT LABORATORIES	541712
42068981	IGF::OT::IGF LOW COST MODULAR APPROACH TO FLIGHT TESTING	NULL	NULL	803616072	ACENT LABORATORIES LLC	ACENT LABORATORIES	541712
41163894	IGF::OT::IGF  LOW COST MODULAR APPROACH TO FLIGHT TESTING OF HYPERSONIC SYSTEMS	NULL	NULL	804033277	ACENT LABORATORIES LLC	ACENT LABORATORIES	541712
59362993	IGF::OT::IGF LOW COST MODULAR APPROACH TO FLIGHT TESTING OF HYPERSONIC SYSTEM	NULL	NULL	803616072	ACENT LABORATORIES LLC	ACENT LABORATORIES	541712
7213693	PHASE II EXTENSION	NULL	NULL	804705101	"T/J TECHNOLOGIES, INC"	T/J TECHNOLOGIES	541712
31474711	PQDR ANALYSIS	KHK8QYLFGLU1	NULL	217127290	ROLLS-ROYCE CORPORATION	ROLLS ROYCE	541330
29114489	"ANALYZE, OVERHAUL OR REPAIR T63-A-720 OH-58 TURBINE ENGINES."	KHK8QYLFGLU1	NULL	217127290	ROLLS-ROYCE CORPORATION	ROLLS ROYCE	336412
20861891	"OVERHAUL, REPAIR T63-A-720 TURBINE ENGINES."	KHK8QYLFGLU1	NULL	217127290	ROLLS-ROYCE CORPORATION	ROLLS ROYCE	336412
19121331	"ENGINE,AIRCRAFT,TUR"	KHK8QYLFGLU1	NULL	217127290	ROLLS-ROYCE CORPORATION	ROLLS ROYCE	336412
60244887	"TEST, ANALYZE, OVERHAUL, REPAIR T63-A-720 TURBINE ENGINES."	KHK8QYLFGLU1	NULL	217127290	ROLLS-ROYCE CORPORATION	ROLLS ROYCE	336412
3346331	"TEST, ANALYZE, OVERHAUL, REPAIR T63-A-720 TURBINE ENGINES"	KHK8QYLFGLU1	NULL	217127290	ROLLS-ROYCE CORPORATION	ROLLS ROYCE	336412
10840739	"TEARDOWN, ANALYSIS, OVERHAUL T63-A-720 ENGINES."	KHK8QYLFGLU1	NULL	217127290	ROLLS-ROYCE CORPORATION	ROLLS ROYCE	336412
13241432	THIS IS A MODIFICATION TO DELIVERY ORDER 0002.	KHK8QYLFGLU1	NULL	217127290	ROLLS-ROYCE CORPORATION	ROLLS ROYCE	336412
26684654	T63 ENGINE OVERHAUL	KHK8QYLFGLU1	NULL	217127290	ROLLS-ROYCE CORPORATION	ROLLS ROYCE	336412
6002879	OVERHAUL T63-A-720 ENGINES.	KHK8QYLFGLU1	NULL	217127290	ROLLS-ROYCE CORPORATION	ROLLS ROYCE	336412
29443413	"TEST, ANALYZE, OVERHAUL OR REPAIR T63-A-720 ENGINES"	KHK8QYLFGLU1	NULL	217127290	ROLLS-ROYCE CORPORATION	ROLLS ROYCE	336412
29031487	OVERHAUL T63-A-720 TURBINE ENGINES.	KHK8QYLFGLU1	NULL	217127290	ROLLS-ROYCE CORPORATION	ROLLS ROYCE	336412
871539	"ENGINE,AIRCRAFT,TUR"	KHK8QYLFGLU1	NULL	217127290	ROLLS-ROYCE CORPORATION	ROLLS ROYCE	336412
30100319	"TEST, ANALYZE AND OVERHAUL T63-A-720 TURBINE ENGINES."	KHK8QYLFGLU1	NULL	217127290	ROLLS-ROYCE CORPORATION	ROLLS ROYCE	336412
5838264	"ENGINE,AIRCRAFT,TUR"	KHK8QYLFGLU1	NULL	217127290	ROLLS-ROYCE CORPORATION	ROLLS ROYCE	336412
1688831	"ENGINE,AIRCRAFT,TUR"	KHK8QYLFGLU1	NULL	217127290	ROLLS-ROYCE CORPORATION	ROLLS ROYCE	336412
60287995	MOD FOR CLIN REALIGNMENT TO SHIP LAST ENGINE.	KHK8QYLFGLU1	NULL	217127290	ROLLS-ROYCE CORPORATION	ROLLS ROYCE	336412
3461900	OVERHAUL OF T63 ENGINES	KHK8QYLFGLU1	NULL	217127290	ROLLS-ROYCE CORPORATION	ROLLS ROYCE	336412
10538310	"ANALYZE, TEST, OVERHAUL OR REPAIR T63-A-720 TURBINE ENGINES."	KHK8QYLFGLU1	NULL	217127290	ROLLS-ROYCE CORPORATION	ROLLS ROYCE	336412
24211343	REALIGN CLINS FOR ACTUAL WORK PERFORMED.	KHK8QYLFGLU1	NULL	217127290	ROLLS-ROYCE CORPORATION	ROLLS ROYCE	336412
9740136	NEW DODAAC MODIFICATION FOR ORDER 0004	KHK8QYLFGLU1	NULL	217127290	ROLLS-ROYCE CORPORATION	ROLLS ROYCE	336412
22360340	REALIGNMENT MODIFICATION	KHK8QYLFGLU1	NULL	217127290	ROLLS-ROYCE CORPORATION	ROLLS ROYCE	336412
7267771	OVERHAUL OR REPAIR T63-A-720 TURBINE ENGINES.	KHK8QYLFGLU1	NULL	217127290	ROLLS-ROYCE CORPORATION	ROLLS ROYCE	336412
25292005	"ANALYZE, OVERHAUL, REPAIR T63 TURBINE ENGINES."	KHK8QYLFGLU1	NULL	217127290	ROLLS-ROYCE CORPORATION	ROLLS ROYCE	336412
11696152	OVERHAUL T63-A-720 TURBINE ENGINES.	KHK8QYLFGLU1	NULL	217127290	ROLLS-ROYCE CORPORATION	ROLLS ROYCE	336412
26521149	OVERHAUL T63 TURBINE ENGINES.	KHK8QYLFGLU1	NULL	217127290	ROLLS-ROYCE CORPORATION	ROLLS ROYCE	336412
4345182	"ANALYZE, TEST, REPAIR, OVERHAUL T63-A-720 AIRCRAFT TURBINE ENGINES."	KHK8QYLFGLU1	NULL	217127290	ROLLS-ROYCE CORPORATION	ROLLS ROYCE	336412
34650336	MOD TO ADD UNIQUE DODAAC	KHK8QYLFGLU1	NULL	217127290	ROLLS-ROYCE CORPORATION	ROLLS ROYCE	336412
36503926	CLIN REALIGNMENT	KHK8QYLFGLU1	NULL	217127290	ROLLS-ROYCE CORPORATION	ROLLS ROYCE	336412
39941941	CLIN REALIGNMENT	KHK8QYLFGLU1	NULL	217127290	ROLLS-ROYCE CORPORATION	ROLLS ROYCE	336412
34021643	MOD TO REALIGN CLINS FROM TEARDOWN TO OVERHAUL AND INCREASE FUNDING.	KHK8QYLFGLU1	NULL	217127290	ROLLS-ROYCE CORPORATION	ROLLS ROYCE	336412
36377497	MOD FOR CLIN REALIGNMENT TO ORDER 0005	KHK8QYLFGLU1	NULL	217127290	ROLLS-ROYCE CORPORATION	ROLLS ROYCE	336412
42043991	MOD TO PROVIDE INSTRUCTIONS TO SHIP SERVICABLE ENGINE AND SEND REPLACEMENT.	KHK8QYLFGLU1	NULL	217127290	ROLLS-ROYCE CORPORATION	ROLLS ROYCE	336412
34601440	MOD TO ADD CLIN 0006AD TO BASIC CONTRACT.	KHK8QYLFGLU1	NULL	217127290	ROLLS-ROYCE CORPORATION	ROLLS ROYCE	336412
39573456	MOD TO CHANGE THE EXPIRATION DATE ON THE BASIC CONTRACT	KHK8QYLFGLU1	NULL	217127290	ROLLS-ROYCE CORPORATION	ROLLS ROYCE	336412
39441713	DELIVERY ORDER 0006	KHK8QYLFGLU1	NULL	217127290	ROLLS-ROYCE CORPORATION	ROLLS ROYCE	336412
35161116	MOD FOR CLIN REALIGNMENT AND TO ADD CLIN 0001AD	KHK8QYLFGLU1	NULL	217127290	ROLLS-ROYCE CORPORATION	ROLLS ROYCE	336412
37279472	MOD TO RESOLVE ROD AND PROVIDE GFM INSTRUCTIONS.	KHK8QYLFGLU1	NULL	217127290	ROLLS-ROYCE CORPORATION	ROLLS ROYCE	336412
38419150	MOD TO PROVIDE INSTRUCTIONS TO SHIP SERVICABLE ENGINE THAT WAS SENT FOR OVERHAUL BACK TO THE GOVERNEMENT.  A UNSERVICABLE REPLACEMENT WILL BE SENT.	KHK8QYLFGLU1	NULL	217127290	ROLLS-ROYCE CORPORATION	ROLLS ROYCE	336412
40510648	DODAAC MOD	KHK8QYLFGLU1	NULL	217127290	ROLLS-ROYCE CORPORATION	ROLLS ROYCE	336412
38711366	MOD TO PROVIDE UNSERVICABLE GOVERNORS AS GFM AND MOD DELIVERY SCHEDULE	KHK8QYLFGLU1	NULL	217127290	ROLLS-ROYCE CORPORATION	ROLLS ROYCE	336412
39719465	MOD FOR CLIN REALIGNMENT	KHK8QYLFGLU1	NULL	217127290	ROLLS-ROYCE CORPORATION	ROLLS ROYCE	336412
34324785	DELIVERY ORDER 0005	KHK8QYLFGLU1	NULL	217127290	ROLLS-ROYCE CORPORATION	ROLLS ROYCE	336412
3552542		NULL	NULL	806337762	"MICROCOATING TECHNOLOGIES, INC"	MICROCOATING TECHNOLOGIES	
23721839	SUPER LONG CARBON NANOTUBES FOR MANUFACTURING ELECTRICAL FIB	XW3ZV87WF739	NULL	807107706	GENERAL NANO	GENERAL NANO	541712
32493531	NO COST TIME EXTENSION	XW3ZV87WF739	NULL	807107706	GENERAL NANO	GENERAL NANO	541712
779907	INTERNAL COMBUSTION (IC) ENGINE/ELECTRIC HYBRID POWER/PROPULSION SYSTEM FOR SMALL UNMANNED AERIAL VEHICLES (UAVS)	NULL	NULL	808166008	NORTHWEST UAV PROPULSION SYSTEMS	NORTHWEST UAV PROPULSION SYSTEMS	541712
79491294	"""LITHIUM-ION (LI ION) BATTERY THERMAL RUNAWAY..""NCTE"	HNM9C3HMA9H4	NULL	808369792	"THERMAVANT TECHNOLOGIES, L.L.C."	THERMAVANT TECHNOLOGIES	541715
79491293	LITHIUM-ION(LI ION) BATTERY THERMAL RUNAWAY PROGATION AND CO	HNM9C3HMA9H4	NULL	808369792	"THERMAVANT TECHNOLOGIES, L.L.C."	THERMAVANT TECHNOLOGIES	541715
